"New Code","Item Name","Lokasi","STOCK","UOM","Kode QR"
"SPMEFI0169","Filter Drier  7/8"" AIRMENDER","643","","EA",""
"SPMEFI0102","Air Filter p/n P582 506 EBS","643","","EA",""
"SPMEFI0103","Main Ink Filter p/n P511295 EBS","643","","EA",""
"SPMEFI0104","Vacum Filter p/n P511 295 EBS","643","","EA",""
"SPMEFI0105","Nozzle Filter p/n P582825","643","","EA",""
"SPMEFI0106","Ink Filter p/n P580 220 EBS","643","","EA",""
"SPMEFI0098","Ink Filter p/n 451 590 HITACHI","643","","EA",""
"SPMEFI0099","PTFE Filter 20 p/n 451 487 HITACHI","643","","EA",""
"SPMEFI0100","Nozzle Flat Filter 75 p/n 451 037 HITACHI","643","","EA",""
"SPDMFO0001","Pelampung Radar ST-70AB","651","6","EA",""
"SPMEBL0076","Flat Belt 60 x 4 warna kuning garis tengah merah","652","","EA",""
"SPMEBL0140","Timing Belt XL 280 (Lebar 15 MM) OPTIBELT","652","","EA",""
"SPMEBL0045","Timing Belt XL 106","652","","EA",""
"SPMEBL0043","Timing Belt XL 80","652","","EA",""
"SPMEBL0046","Timing Belt XL 114","652","","EA",""
"SPMEBL0048","Timing Belt XL 150","652","2","EA",""
"SPMEBL0044","Timing Belt XL 116","652","","EA",""
"SPMEBL0049","Feed Drive Belt D2-1","652","","EA",""
"SPMEBL0038","Conveying Belt NP 4401 9019078 150 x 927 kuning","652","","EA",""
"SPMEBL0145","Timing Belt 120 XL  lebar 9.5 MM","652","","EA",""
"SPMEBL0047","Timing Belt XL 160","652","4","EA",""
"SPMEBL0042","Timing Belt XL 136","652","5","EA",""
"SPMEBL0192","Toothed Belt XL 156","652","4","EA",""
"SPMEBL0220","Toothed Belt 3M - 15","652","","EA",""
"SPMEBL0017","Cotton Conveyor Siegling 3640 x 150 MM Endless","652","","EA",""
"SPMEBL0161","Toothed Belt 8M 50 MM PU Steel Cord","652","3","EA",""
"SPMEBL0139","Belt p/n 2510 301 038","652","","EA",""
"SPSPMD0003","CPU CJ1M-CPU22 Omron","653","","EA",""
"SPSVMD0011","Power Supply Sitop Power 10 6EP1-334-2AA00 Siemens","653","1","EA",""
"SPSVMD0014","Infeed Module 6SN1145-1AA01-0AA2 Siemens","653","1","EA",""
"SPJCMD0005","Power Supply S8JX-G05012C Omron","653","","EA",""
"SPSVMD0032","Simodrive 6SN1118-0NH01-0AA0 Siemens","653","","EA",""
"SPSVMD0002","Analog Output Module 6ES7-432-HF00-0AB0 Siemens","653","1","EA",""
"SPIPMD0003","Power Supply Quint-PS-100-240AC/24DC/10 Phoenix Co","653","1","EA",""
"SPGLCY0001","Actuator with position 120-602","711","","EA",""
"SPGLFP0002","Outlet Air Flap S01 NW 300 (p/n 3.1.1-804710) p/n 3.1.1-804710","711","","EA",""
"SPMEPC0063","Flexible Joint 1255 TOZEN","721","","EA",""
"SPIPSE0001","Sealing Roll Vertical","721","","EA",""
"SPUFSE0001","Forming Mould p/n 91109050037","721","","EA",""
"SPSPSE0007","Sealing Roll Set  dia. 100 x 279","721","","EA",""
"SPYNSE0002","Sealing Roll Horizontal dia. 76","721","","EA",""
"SPIPSE0005","Sealing Horizontal - Right Ilapak 5 Stavax","721","","EA",""
"SPIPSE0006","Sealing Horizontal - Left Ilapak 5 Stavax","721","","EA",""
"SPVPVP0001","Variable Pulley AK124-MA14N Miki Pulley","741","","EA",""
"SPSPSP0003","Variable Speed Pulley Mod 11901 i/n 20771 Lovejoy","741","","EA",""
"SPECSW0006","Switch VDE 0660 400 A","741","","EA",""
"SPJCPU0001","Pulley type A-2 dia. 3"" (76 MM)","741","","EA",""
"SPVPVP0003","Variable Speed Pulley 11.104.05.6.1 Lenze","741","","EA",""
"SPYNYN0005","Variable Speed PE-155-MAT-18H Miki Pulley","741","","EA",""
"SPECFA0002","Cooling Fan p/n 38490-09300","751","","EA",""
"SPECFA0046","Fan Blower  20""","751","","EA",""
"SPECFA0027","Fan Blower 5""","751","","EA",""
"SPVPMO0002","Main Motor EN60034 1LA7073-4AB10 0.37 KW SIEMENS","811","","EA",""
"SPSVMO0004","Servomotor 1FK7042-5AF71-1EB3 SIEMENS","811","","EA",""
"SPWWMO0001","Motor 1.5 KW 380 V 2890 RPM (Vertical Flange)","811","","EA",""
"SPWRMO0001","Motor AEUL out: ¼ HP,0.18KW: 4 Poles: 50HZ, 1359 RPM","811","","EA",""
"SPYNMO0005","Speed Control Motor MSS540-402WE Oriental","811","","EA",""
"SPCNMO0003","Speed Control Motor M91F60PC4TU MNI / Oriental","811","","EA",""
"SPYNMO0007","Motor Oriental 51K60RGU-CFP","811","","EA",""
"SPCNMO0002","Speed Control Motor US540-402E Oriental","811","","EA",""
"SPIPGE0008","Gear Box W63 U D30 30 P80 B14 B3 I=30 Bonfiglioli","811","","EA",""
"SPIPMO0004","Motor Servo with driver MHMD 022PLU 200W Panasonic","811","","EA",""
"SPSPMO0001","Motor Servo R7M-A20030-S1 OMRON","811","","EA",""
"SPGEMO0003","Motor Servo APM-SB02ADK 0.2 KW 5000RPM MECAPION","811","","EA",""
"SPGEMO0004","Servo Drive APM VS02N MECAPION","811","","EA",""
"SPCNMO0005","Speed Control Motor USP 560-2E Oriental ","811","","EA",""
"SPCNMO0004","Speed Control Motor USP 540-2E Oriental","811","","EA",""
"SPSPMO0008","Servo Motor 1FT5044-1AF71-3AA0 (p/n 54934119) Siemens","811","","EA",""
"SPCDMO0004","Motor Stepper PCE 5991 BC Mycom","811","","EA",""
"SPGEMO0013","Servo Drive APD-VS 10EN Mecapien","811","","EA",""
"SPSVMO0005","Vibrator 2600RPM 230/400V 0.3/0.17A 0,09KW Gruemag","811","","EA",""
"SPNDMO0001","Speed Controll Motor US 560 - 502E Oriental","811","","EA",""
"SPTAMO0001","Servo Drive R88D-KT08H 750 Watt Omron","811","","EA",""
"SPTAMO0002","Servo Motor R88M-K75030H-S2 750 Watt Omron","811","","EA",""
"SPMEGE0024","Gear Box NMRV063 I : 20  Motovario","811","","EA",""
"SPWRGE0002","Gear Head HB 203 Ratio 1/35 1/4HP Li Ming","811","","EA",""
"SPKOGE0008","Gear Head 5GN5K Oriental","811","1","EA",""
"SPMEGE0023","Gear Head Motor 4GN18K Oriental","811","","EA",""
"SPMEGE0011","Gear Head 5GU15KB Oriental","811","","EA",""
"SPWRCT0004","Speed Control USP 540-2E","811","","EA",""
"SPSVMO0006","Motor Servo 1FK7042-5AF71-EB3 Siemens","811","","EA",""
"SPJNWR0002","Kawat Seling 8 MM  S/S","821","","EA",""
"SPMEHO0084","Tubing SFT 0860-20-C (20 M) PISCO","821","","EA",""
"SPMEHO0072","Hose 2300 240 V 6ft (p/n 274792) NORDSON","821","","EA",""
"SPECCB0056","Kabel NYYHY 2 x 0.75","821","","EA",""
"SPECCB0011","Kabel NYYHY 4 x 2.5","821","","EA",""
"SPMEHO0095","Hose PE AD 4.3 – p/n 4610003 EBS","821","","EA",""
"SPECCB0059","Spiral Kabel KS-10","821","","EA",""
"SPECCB0060","Spiral Kabel KS-12","821","","EA",""
"SPMEHO0067","Tubing SFT 1075-20-C (20 M) Pisco","821","","EA",""
"SPMEHO0016","Tubing PUN-6x1-Duo Festo","821","","EA",""
"SPYNCB0002","Extension Cable CC03SU05 ORIENTAL","821","","EA",""
"SPTUWR0001","Kawat Seling dia. 6 MM S/S","821","","EA",""
"SPMEHO0106","Spiral Air Hose Orange","821","","EA",""
"SPMEHO0080","Tubing PUN-H-8x1.25-NT Festo","821","","EA",""
"SPMEHO0120","Tubing PUN-H-6x1-NT Festo","821","","EA",""
"SPMEHO0118","Tubing PUN-10 x 1,5 Festo","821","","EA",""
"SPMEHO0045","Air Tubing TU1208  dia. 12 MM  SMC","821","","EA",""
"SPMEHO0126","Fluoropolymer FEP 140 Tube 1005T04 00 25 Legris","821","","EA",""
"SPGLWR0002","Kawat Seling dia. 4 MM S/S","821","","EA",""
"SPMEHO0116","Selang Hydraulic 1/2 R2 Female JIC length 235 MM","821","1","EA",""
"SPMEHO0117","Selang Hydraulic 1/2 R2 Female JIC 1200 MM + Coupling","821","1","EA",""
"SPMEHO0090","Tubing PUN-8 x 1,25 Festo","821","","EA",""
"SPMEHO0086","Tubing PUN-H-8x1,25-BL Festo","821","","EA",""
"SPMETA0012","Spiral Kabel KS-19","821","","EA",""
"SPMETA0018","Spiral Kabel KS-24","821","","EA",""
"SPMEME0008","Diapharm V224TF","831","","EA",""
"SPCMOG0006","Compressor Oil Suniso 3GS","831","","EA",""
"SPCHTM0065","Cutting Fluid Ferrofluid 21495 Tapmatic","831","","EA",""
"SPCHTM0010","WD-40 Liter","831","","EA",""
"SPMEPC0060","Gland Packing 5/8"" PTFE","841","","EA",""
"SPMEPC0085","Gland Packing 3/8"" PTFE","841","","EA",""
"SPMEPC0037","Gland Packing 5/16"" PTFE","841","","EA",""
"SPMEBL0109","V-Belt A-70","911","","EA",""
"SPMEBL0096","V-Belt A-71","911","10","EA",""
"SPMEBL0032","V-Belt A-72","911","6","EA",""
"SPMEBL0105","V-Belt C-75","911","","EA",""
"SPMEBL0097","V-Belt A-77","911","","EA",""
"SPMEBL0110","V-Belt A-78","911","","EA",""
"SPMEBL0099","V-Belt A-80","911","","EA",""
"SPMEBL0087","V-Belt A-87","911","","EA",""
"SPMEBL0037","Belt SPB-1600","911","","EA",""
"SPMEBL0217","Belt 1422 V 270 EB","911","3","EA",""
"SPMEBL0157","Synchronous Belt 340H BANDO","911","","EA",""
"SPMEBL0113","Belt 1422V 300","911","","EA",""
"SPMEBL0035","Belt  First Rope","911","","EA",""
"SPMEBL0114","Timing Belt 25 x 1000","911","","EA",""
"SPMEBL0086","Belt 21 x 1025","911","","EA",""
"SPMEBL0029","Belt Mf 1300 95 x 763 18","911","","EA",""
"SPMEBL0106","Variable Speed Belt 22 / 810060","911","","EA",""
"SPMEBL0060","Belt TXM 5XPA 23601P OPTIBELT","911","","EA",""
"SPMEBL0174","Toothed Belt HTDTP 720 8M.50   (p/n 56531904)","911","","EA",""
"SPMEBL0112","Variable Speed Belt 7F","911","","EA",""
"SPMEBL0085","Variable Speed Belt 25 x 1175","911","","EA",""
"SPMEBL0131","Belt 2026V445EB","911","6","EA",""
"SPMEBL0176","Belt 922 V 484","911","","EA",""
"SPMEBL0088","Multi Speed Belt 2530V x 700","911","","EA",""
"SPMEBL0142","Synchronous Belt 750H lebar 2""","911","2","EA",""
"SPMEBL0001","Belt Roughtop + Profil K10 polos Seperti Contoh (Hijau)","911","8","EA",""
"SPMEBL0184","Toothed Belt HTDTP 1360 8M 20","911","","EA",""
"SPMEBL0199","Variable Speed Belt 2322V364 GATES","911","","EA",""
"SPMEBL0080","V-Belt p/n 45221-09900","911","1","EA",""
"SPMEBL0188","Toothed belt HTD 424 8M 50 Gates","911","5","EA",""
"SPMEBL0177","Timing Belt 28 x 8 x 1250 CONTINENTAL","911","4","EA",""
"SPMEBL0200","Toothed Belt RPP Silver 800 SLV 8 Megadyne","911","4","EA",""
"SPMEBL0079","V-Belt 3V 800 Power Scrum Bando","911","","EA",""
"SPMEBL0084","V-Belt 3V-02-800 (2 Jalur)  Bando","911","6","EA",""
"SPMEBL0197","Toothed Belt 8M 1520 20","911","5","EA",""
"SPMEBL0183","Toothed Belt HTDTP 880 8M 50","911","3","EA",""
"SPMEBL0160","Toothed Belt 8M 560 50 Optibelt","911","","EA",""
"SPMEBL0162","Timing Belt S8M - 376 - 30 MM Contitech","911","","EA",""
"SPMEBL0119","V-Belt A-48","911","7","EA",""
"SPMEBL0075","V Belt SPA 1500 LW Optibelt","911","2","EA",""
"SPMEBL0026","V-Belt A-20","911","4","EA",""
"SPMEBL0118","V-Belt A-26","911","5","EA",""
"SPMEBL0141","V-Belt A-27","911","1","EA",""
"SPMEBL0155","V-Belt B-28","911","6","EA",""
"SPMEBL0116","V-Belt A-33","911","3","EA",""
"SPMEBL0024","V-Belt A-34","921","","EA",""
"SPMEBL0121","V-Belt A-35","921","","EA",""
"SPMEBL0117","V-Belt A-36","911","3","EA",""
"SPMEBL0033","V-Belt A-37","911","8","EA",""
"SPMEBL0156","V-Belt B-37","921","","EA",""
"SPMEBL0123","V-Belt A-38","911","6","EA",""
"SPMEBL0202","V-Belt A 39","911","5","EA",""
"SPMEBL0203","V-Belt A-44","911","2","EA",""
"SPMEBL0104","V-Belt B-48","921","","EA",""
"SPMEBL0091","V-Belt B-49","921","","EA",""
"SPMEBL0103","V-Belt A-50","911","6","EA",""
"SPMEBL0036","V-Belt A-51","911","10","EA",""
"SPMEBL0158","V-Belt B-51","911","3","EA",""
"SPMEBL0125","V-Belt A-53","911","6","EA",""
"SPMEBL0126","V-Belt A-54","911","4","EA",""
"SPMEBL0120","V-Belt A-55","911","7","EA",""
"SPMEBL0115","V-Belt A-60","911","8","EA",""
"SPMEBL0098","V-Belt B-60","921","","EA",""
"SPMEBL0100","V-Belt A-62","921","6","EA",""
"SPMEBL0111","V-Belt C-62","921","","EA",""
"SPMEBL0092","V-Belt A-63","921","","EA",""
"SPMEBL0025","V-Belt C-65","921","","EA",""
"SPMEBL0095","V-Belt A-69","911","6","EA",""
"SPMEBL0034","V-Belt C-69","921","","EA",""
"SPMEBL0057","V-Belt B-87","921","","EA",""
"SPMEBL0031","V-Belt C-97","921","","EA",""
"SPMEBL0027","V-Belt A-104","921","","EA",""
"SPMEBL0056","V-Belt A-29 Optibelt","911","3","EA",""
"SPMEBL0064","V-Belt B-68","911","2","EA",""
"SPECLM0029","Lampu Insect Killer F15P9/BL Mikawa","1011","10","EA",""
"SPECLM0106","Lampu TLD 18W/54 Philips","1011","","EA",""
"SPECLM0026","Lampu Philips 36W / 865-6500 K Cooldaylight","1011","","EA",""
"SPECTF0002","Ballast 181 05 BTA","1111","","EA",""
"SPECTF0003","Ballast 361 05 BTA","1111","","EA",""
"SPECSW0036","Starter S10 PHILLIPS","1111","","EA",""
"SPECLM0033","Lampu Ecotone PL-S 865/2P 9 W Philips","1111","11","EA",""
"SPECLM0030","Lampu Philips 8W 220/240 50/60 Cool Daylight","1111","9","EA",""
"SPECLM0031","Lampu PAR 38 EC  SPOT 12 230V 120W Philips","1111","2","EA",""
"SPMEFT0023","Fitting Lampu TL","1111","","EA",""
"SPECLM0003","Lampu Halogen 150W 230VAC","1111","3","EA",""
"SPECTF0014","Electronic Ballast EB-C 236TL-D 220 V Philips","1111","","EA",""
"SPECLM0049","Lampu Power Tone HP-LN 250W E40","1111","","EA",""
"SPECTF0004","Trafo Mercury UN 220V 50HZ 250W Philips","1111","","EA",""
"SPCMFR0001","Freon R22","1211","2","EA",""
"SPCMFR0006","Freon Reffil R22 (1 Unit : 13.6 KG)","1211","","EA",""
"SPPRMA0057","Material Repair Motor Listrik","1211","","EA",""
"SPSPOG0001","Hydraulic Oil ISO Grade 32/46 - SAE 10","1211","","EA",""
"SPMESL0077","Mechanical Seal dia. 28 MM","1211","","EA",""
"SPCOOG0002","Compressor Oil Airman Long Life","1211","","EA",""
"SPSVOG0004","FMO-350AW White Mineral Oil 10882-060 Lubriplate","1211","","EA",""
"SPCMFR0002","Freon R11","1211","","EA",""
"SPCMFR0005","Freon R407C Dupont","1211","8","EA",""
"SPCMFR0006","Freon Refill R22 (1 Unit : 13.6 KG)","1211","","EA",""
"SPCMFR0009","Freon Refill R22 ISO DuPont (Packaging 13.5 KG)","1211","","EA",""
"SPCMFR0008","Freon Refill R410A Dupont","1211","","EA",""
"SPCMOG0003","Gearbox Oil Iso Grade 460 - SAE 90","1211","","EA",""
"SPSPOG0001","Hydraulic Oil ISO Grade 32/46 - SAE 10","1211","","EA",""
"SPPRMA0057","Material Repair Motor Listrik","1211","","EA",""
"SPYNOG0001","Silicon Oil Super Dubron 500","1211","","EA",""
"SPSMMA0001","Material 5 MM Silicone","1211","","EA",""
"SPCMOG0008","Food Grade Grease Alliance Crystal","1211","","EA",""
"SPCMFR0010","Freon R32 Kuhl","1211","","EA",""
"SPCHTM0043","Hydrochloride (HCL) Acid 30 - 32%","1211","","EA",""
"SPCHTM0044","Soda Caustic Cair","1211","30","EA",""
"SPBMSD0001","SEALENT DOW CORNING CLEAR","1211","17","EA",""
"SPMEMT0020","Differential Pressure Gauge 0-60 Pa Magnehelic","1211","","EA",""
"SPCOOG0003","Compressor Oil Syntetic ISO 68","1211","","EA",""
"SPGELK0009","Magnetic Lock 300-LED Ebelco","1211","","EA",""
"SPECLM0051","Lampu UV HX 02 DDL 155 Watt 240VAC Aquafine","1211","","EA",""
"SPMEFI0097","Catridge Filter 0.5 micron 40"" dia. 2""","1211","","EA",""
"SPJSMO0001","GEARED MOTOR GM-SSYF-RM 0.2KW GEAR RATION 1 : 7.5 MITSUBISHI","1211","2","EA",""
"SPECLM0109","LAMPU TL 9 WATT LED","1211","35","EA",""
"SPMESL0169","Container Seal 73x25,Profil 8x10x25 (id=860mm)","1211","","EA",""
"SPBMSD0002","SEALENT DOW CORNING PUTIH","1211","5","EA",""
"SPCHGS0001","Solar","1311","","EA",""
